Subject,Number,Course_Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,avg_gpa
PHYS,140,How Things Work,224,280,195,149,226,135,89,132,85,31,40,12,6,12,3.07
PHYS,150,How Nature Works,2,10,1,7,18,1,7,5,2,0,1,0,0,1,2.95
PHYS,150,Physics of Societal Issues,27,65,38,37,61,24,23,19,14,6,2,3,3,3,3.09
PHYS,199,Undergraduate Open Seminar,9,65,2,1,10,1,1,1,0,0,4,0,0,0,3.7
PHYS,211,University Physics: Mechanics,2851,2279,1494,1409,1229,1348,1143,1122,866,571,434,620,338,122,2.9
PHYS,212,University Physics: Elec & Mag,1857,1958,1380,1349,1407,1629,1326,1287,1059,720,567,666,273,117,2.74
PHYS,213,Univ Physics: Thermal Physics,971,1031,819,858,1033,990,927,848,697,407,320,360,248,34,2.7
PHYS,214,Univ Physics: Quantum Physics,915,1084,894,1000,1129,965,985,857,662,448,294,278,158,115,2.74
PHYS,225,Relativity & Math Applications,125,234,278,222,192,146,139,86,63,53,22,18,33,17,2.99
PHYS,280,Nuclear Weapons & Arms Control,56,117,108,75,49,28,11,4,6,0,2,0,7,2,3.45
PHYS,298,Fresh/Soph Special Topics Phys,15,27,7,2,4,3,0,1,0,1,0,0,0,1,3.67
PHYS,325,Classical Mechanics I,118,257,202,179,210,136,115,79,59,51,27,26,35,18,2.95
PHYS,325,Mechanics and Relativity I,4,6,4,4,8,5,3,5,0,2,0,0,5,3,2.55
PHYS,326,Classical Mechanics II,77,130,149,98,81,54,58,47,22,24,17,15,14,4,3.05
PHYS,326,Mechanics and Relativity II,12,4,2,1,3,1,1,0,0,0,0,0,0,0,3.69
PHYS,401,Classical Physics Lab,42,138,120,72,47,32,19,12,17,1,2,0,27,5,3.23
PHYS,402,Light,22,47,28,10,23,14,0,8,1,0,2,0,1,1,3.43
PHYS,403,Modern Experimental Physics,36,27,0,2,2,1,0,0,0,0,0,0,0,0,3.93
PHYS,404,Electronic Circuits,2,6,3,10,8,10,1,5,0,0,0,0,0,0,3.1
PHYS,406,Acoustical Physics of Music,37,6,2,2,1,0,0,0,0,1,0,0,0,1,3.81
PHYS,419,"Space, Time, and Matter-ACP",9,70,65,58,47,24,6,9,5,1,5,1,28,5,3.0
PHYS,427,Thermal & Statistical Physics,69,145,121,103,119,83,61,34,32,15,8,9,12,6,3.08
PHYS,435,Electromagnetic Fields I,110,199,141,191,163,98,77,61,38,14,34,6,19,15,3.05
PHYS,436,Electromagnetic Fields II,87,181,114,99,94,47,33,42,15,7,6,1,6,1,3.31
PHYS,460,Condensed Matter Physics,71,106,41,60,53,18,11,14,5,3,8,1,5,3,3.36
PHYS,470,Subatomic Physics,34,45,41,19,18,17,7,4,1,3,0,2,1,1,3.42
PHYS,475,Biological Physics,4,5,5,7,2,2,0,3,1,0,0,0,0,0,3.33
PHYS,475,Introduction to Biophysics,19,37,24,20,22,14,9,9,2,0,1,1,0,1,3.31
PHYS,485,Atomic Phys & Quantum Theory,34,48,46,32,41,27,18,21,4,0,4,5,2,2,3.16
PHYS,486,Quantum Physics I,139,186,150,118,160,111,87,64,49,19,26,17,14,6,3.05
PHYS,487,Quantum Physics II,79,165,123,67,80,64,22,27,23,8,9,6,7,4,3.26
PHYS,496,Intro to Physics Research,22,49,26,11,7,3,0,0,0,0,0,0,0,0,3.77
PHYS,498,Special Topics in Physics,13,5,2,1,0,0,0,0,0,0,0,0,0,0,3.94
PHYS,499,Senior Thesis,12,19,8,2,1,1,0,0,0,0,0,0,0,0,3.85
PHYS,504,Statistical Physics,42,45,12,16,9,8,6,3,0,0,1,0,2,3,3.5
PHYS,505,Classical Electromagnetism,7,9,9,4,2,0,0,0,0,0,0,0,0,0,3.75
PHYS,508,Mathematical Physics I,38,54,54,38,30,24,5,15,21,0,0,0,1,2,3.27
PHYS,513,Quantum Optics & Information,12,41,17,9,6,2,0,0,0,0,0,0,1,0,3.72
PHYS,514,Modern Atomic Physics,10,10,13,3,0,1,0,0,0,0,0,0,0,0,3.79
PHYS,515,General Relativity I,7,25,34,12,7,8,1,0,0,0,0,0,0,1,3.55
PHYS,550,Biomolecular Physics,4,3,7,10,2,1,0,0,0,0,0,0,0,0,3.54
PHYS,560,Condensed Matter Physics I,60,62,29,14,10,4,0,3,1,0,0,0,0,2,3.73
PHYS,563,Phase Transitions,18,10,11,4,2,2,1,0,0,0,0,0,0,0,3.74
PHYS,569,Emergent States of Matter,23,35,16,6,6,1,2,3,0,0,1,2,0,2,3.55
PHYS,570,Subatomic Physics,10,7,4,2,1,1,1,0,0,0,0,0,0,0,3.74
PHYS,580,Quantum Mechanics I,84,121,50,53,48,29,5,2,1,0,0,0,1,0,3.6
PHYS,581,Quantum Mechanics II,24,47,31,19,16,10,4,2,0,0,0,0,1,0,3.56
PHYS,582,General Field Theory,64,62,37,18,10,14,2,5,2,0,1,0,0,2,3.62
PHYS,596,Graduate Physics Orientation,0,132,14,10,0,0,0,0,0,0,0,0,0,0,3.93
PHYS,598,Phases in Quantum CM,10,6,4,0,2,0,0,0,0,0,0,0,0,0,3.85
PLPA,200,"Plants, Pathogens, and People",0,690,2,1,466,1,0,129,0,0,28,0,24,5,3.31
PLPA,204,Introductory Plant Pathology,7,160,14,37,124,1,11,29,0,0,1,0,3,0,3.36
PLPA,407,Diseases of Field Crops,6,111,15,11,68,9,4,45,3,2,15,0,1,1,3.13
POL,115,Intro to Polish Culture,17,92,105,35,16,2,0,0,0,0,0,0,1,2,3.67
PORT,400,Intensive Beginning Portuguese,20,37,4,8,10,4,5,5,1,0,0,0,2,0,3.47
PORT,401,Intermediate Portuguese,0,7,0,1,1,1,2,4,1,0,1,0,4,0,2.38
PS,100,Intro to Political Science,173,550,437,383,583,303,158,207,95,42,36,14,61,8,3.07
PS,101,Intro to US Gov & Pol,88,609,434,440,543,393,264,267,139,47,101,34,141,23,2.86
PS,152,The New Middle East,24,39,30,16,16,11,9,7,4,2,1,3,7,0,3.2
PS,180,IntroPolitics of Globalization,0,17,9,18,14,17,7,5,4,2,0,0,0,0,3.05
PS,191,Civic Careers,0,12,10,8,4,0,0,0,0,0,0,0,0,0,3.63
PS,199,Amer Political Institutions,11,27,11,9,14,7,3,1,1,0,1,0,3,0,3.35
PS,199,Civic Careers,0,12,31,7,9,4,1,2,1,0,0,0,8,0,3.08
PS,199,Civic Leadership,3,5,6,6,2,0,1,0,0,0,0,0,0,0,3.58
PS,199,Democ in Theory & Practice,0,7,3,3,1,2,1,2,1,0,0,0,1,0,3.11
PS,199,Drones and Asymmetric Warfare,0,14,23,14,6,4,1,3,1,0,0,0,2,2,3.22
PS,199,"Ethnicity, Relgion & Nat State",0,2,7,3,4,4,2,1,0,0,0,0,0,0,3.17
PS,199,State and Local Politics,0,2,3,2,6,2,1,4,1,1,0,0,0,1,2.71
PS,200,Foundations of Pol Sci,5,39,40,58,88,77,46,61,34,18,16,7,60,6,2.37
PS,201,US Racial & Ethnic Politics,12,166,120,75,144,52,43,27,14,12,6,5,21,7,3.09
PS,202,Religion & Politics in the US,4,113,66,69,140,47,22,40,11,4,11,0,15,3,3.03
PS,220,Intro to Public Policy,17,296,43,87,412,72,63,174,36,12,62,2,30,3,2.87
PS,222,Ethics and Public Policy,10,16,11,15,24,27,7,6,2,0,2,2,2,2,2.96
PS,224,Politics of the National Parks,78,13,12,3,8,7,1,3,1,0,1,3,8,0,3.43
PS,225,Environmental Politics &Policy,10,75,99,123,155,112,70,77,48,13,23,5,55,2,2.67
PS,225,Environmental Politics&Policy,1,12,8,16,9,4,7,5,1,3,3,1,4,1,2.77
PS,230,Intro to Pol Research,8,118,46,36,32,18,5,14,2,3,7,0,20,3,3.18
PS,231,Strategic Models,37,56,37,23,45,21,11,17,10,4,6,1,7,3,3.11
PS,240,Intro to Comp Politics,100,515,382,250,298,108,65,68,24,12,27,5,30,4,3.31
PS,241,Comp Politics in Dev Nations,50,185,191,164,176,98,59,58,33,16,12,10,37,9,3.03
PS,270,Intro to Political Theory,10,74,89,124,176,103,77,38,22,3,4,2,14,5,2.94
PS,272,Women and Politics,0,15,9,6,7,4,0,2,2,0,1,0,0,0,3.33
PS,280,Intro to Intl Relations,91,572,503,511,602,338,232,217,127,50,56,32,119,24,2.95
PS,281,Intro to Intl Relations-ACP,7,21,23,16,12,4,4,2,4,0,1,0,0,0,3.38
PS,282,Governing Globalization,51,120,80,51,81,28,25,19,11,4,2,1,16,2,3.23
PS,283,Intro to Intl Security,18,96,49,31,25,11,11,4,1,1,2,0,9,1,3.41
PS,300,Analytical Politics,3,14,17,8,3,8,3,1,3,0,0,2,5,0,3.02
PS,300,Bureacratic Politics,1,6,8,4,1,1,1,0,0,0,0,0,2,0,3.28
PS,300,Bureaucratic Politics,2,11,6,3,2,0,0,0,0,0,0,0,0,0,3.75
PS,300,Civic Leadership,7,6,3,6,0,5,2,0,0,0,0,0,0,0,3.48
PS,300,Comparative Conflict Analysis,0,16,8,4,2,8,0,4,0,0,0,0,4,2,2.96
PS,300,Democracy and Peace,7,6,2,1,2,1,4,0,0,0,2,0,1,0,3.18
PS,300,Environ Chges & the Midwest,0,3,6,5,5,1,2,0,0,0,0,0,0,0,3.32
PS,300,Future Politics,0,13,7,1,1,1,1,0,0,0,0,0,0,0,3.71
PS,300,Human Rights,5,40,28,19,35,11,8,15,1,0,1,0,4,2,3.15
PS,300,Immigration,0,5,5,4,6,0,0,1,0,0,1,0,0,0,3.3
PS,300,Intl Org & Regionalism,0,8,6,6,2,0,0,0,0,0,0,0,1,0,3.48
PS,300,Judicial Politics,1,2,8,6,5,1,0,1,0,0,0,0,1,1,3.12
PS,300,Law&Representation,0,16,10,9,19,16,4,5,1,1,1,0,0,1,3.06
PS,300,Pol of Racial Ethnic Diversity,0,6,6,4,12,6,2,4,0,0,4,0,0,0,2.91
PS,300,Political Organizations,4,12,2,2,1,0,0,0,0,0,0,0,0,0,3.86
PS,300,Politics of Organization,12,28,18,14,9,1,0,4,2,0,2,0,0,0,3.51
PS,300,Politics of Organizations,1,10,7,2,1,0,0,3,0,0,0,0,0,0,3.56
PS,300,Rule of Law,2,7,4,3,3,3,0,0,0,0,0,0,0,0,3.53
PS,300,Terrorism,37,88,84,41,30,10,14,9,6,0,0,3,10,2,3.37
PS,300,World War I & IR Theory,0,8,5,3,6,1,1,0,0,0,0,0,1,0,3.33
PS,300,World War I and IR Theory,0,6,8,3,3,2,2,0,0,0,0,0,0,0,3.43
PS,301,The US Constitution I,69,147,119,111,57,44,26,31,9,4,5,4,11,6,3.28
PS,302,The US Constitution II,29,90,80,74,72,56,24,19,9,3,8,0,10,3,3.15
PS,303,The US Congress,27,42,40,26,23,23,14,7,4,1,1,0,11,2,3.15
PS,304,The US Presidency,0,20,24,20,80,47,28,35,13,0,3,0,13,5,2.64
PS,305,The US Supreme Court,0,23,19,22,26,10,6,12,2,0,4,2,3,3,2.93
PS,312,Politics and the Media,14,23,35,40,54,43,46,39,33,17,9,7,9,2,2.6
PS,313,Congress and Foreign Policy,0,6,1,8,11,16,4,1,3,0,0,0,1,0,2.87
PS,316,Latina/Latino Politics,18,2,0,2,0,0,0,0,1,0,0,1,0,0,3.71
PS,317,Asian American Politics,0,5,7,2,4,0,2,3,0,0,0,0,1,0,3.12
PS,318,Interests Grps & Soc Movements,5,9,7,2,1,0,0,0,0,0,0,0,1,0,3.65
PS,319,Campaigns and Elections,5,35,29,34,55,20,12,16,12,1,1,2,3,2,3.0
PS,321,Principles of Public Policy,6,26,25,33,24,20,9,15,0,1,1,2,4,1,3.05
PS,322,Law and Public Policy,5,40,37,43,50,47,27,14,6,0,1,3,11,2,2.93
PS,323,Law and Representation,1,23,22,16,28,14,18,8,7,0,3,1,2,0,2.97
PS,329,Immigration & Citizenship,0,8,6,4,11,5,0,4,1,0,1,0,5,0,2.76
PS,330,Intro to Political Behavior,6,12,17,15,40,23,26,23,13,7,7,5,10,0,2.52
PS,339,Political Violence,29,77,88,41,36,18,15,7,5,3,5,0,12,4,3.25
PS,340,Politics in Intl Development,7,14,9,6,19,6,6,1,0,0,1,0,4,0,3.11
PS,341,Gov & Pol in Africa,1,13,20,9,11,8,2,0,2,0,0,0,1,0,3.31
PS,343,Gov & Pol of China,10,48,9,27,8,4,4,0,1,0,0,0,0,0,3.61
PS,345,Gov & Pol of SE Asia,4,19,14,14,13,0,1,2,3,0,0,0,0,2,3.34
PS,346,Gov & Pol of South Asia,1,8,11,4,2,0,0,0,0,0,0,0,0,0,3.68
PS,347,Gov & Pol of Middle East,0,17,24,19,30,9,0,18,0,0,0,0,4,3,2.98
PS,348,Gov & Pol in Western Europe,47,178,181,79,62,33,23,16,12,5,4,1,10,3,3.39
PS,351,Gov & Pol Post-Soviet States,0,14,10,10,9,3,1,1,0,0,1,0,0,0,3.39
PS,352,Gov & Pol of East Europe,2,18,22,21,7,1,0,1,0,0,0,0,0,0,3.56
PS,353,Gov & Pol of Latin America,8,33,32,23,23,6,3,1,2,1,2,0,1,1,3.37
PS,355,Democratization,0,21,12,4,4,3,3,0,0,0,0,0,0,0,3.58
PS,356,Comparative Political Economy,0,23,27,33,5,1,1,0,0,0,0,0,1,0,3.53
PS,357,Ethnic Conflict,0,7,6,6,8,5,6,5,1,2,1,0,0,0,2.91
PS,376,American Political Theory,2,1,7,4,8,7,8,4,1,0,0,0,0,0,2.9
PS,377,Topics Contemp Pol Theory,0,10,5,8,6,6,1,7,1,0,0,0,0,0,3.11
PS,379,Intl Rel & Domestic Politics,3,42,27,10,14,5,4,2,0,1,0,0,2,1,3.44
PS,380,International Cooperation,7,37,31,16,17,12,10,2,0,2,0,0,2,0,3.35
PS,381,International Conflict - ACP,2,6,10,7,10,3,2,2,1,0,0,0,2,0,3.12
PS,382,Intl Political Economy,0,15,20,24,11,3,1,0,1,0,0,0,2,0,3.35
PS,385,Politics of the European Union,13,74,51,27,31,19,6,24,1,2,2,0,7,1,3.24
PS,386,International Law,7,36,41,54,86,42,50,38,10,8,2,3,14,1,2.8
PS,390,American Foreign Policy,106,183,123,76,70,38,21,15,11,5,4,1,28,2,3.34
PS,391,Soviet & Post-Sov Foreign Pol,2,18,26,17,6,2,0,1,0,1,0,0,0,0,3.54
PS,392,Intl Organizations&Regionalism,1,10,10,4,9,2,0,2,2,0,1,1,2,0,3.08
PS,394,Crisis Diplomacy,0,39,33,36,56,13,5,2,0,0,0,0,2,0,3.31
PS,395,International Organization,38,66,44,38,44,19,17,24,14,8,11,2,15,1,2.99
PS,396,International Conflict,47,42,14,6,10,6,2,2,1,1,0,0,3,0,3.62
PS,397,Authoritarian Regimes,11,33,27,21,18,10,2,0,1,0,0,0,1,1,3.46
PS,410,Neighborhoods and Politics,0,18,23,3,0,0,0,0,0,0,0,0,0,1,3.7
PS,499,Intl Diplomacy & Negotiations,19,27,7,3,4,1,0,2,0,0,1,0,3,0,3.57
PS,499,Special Topics: Human Rights,1,12,5,2,6,1,0,0,0,0,0,0,0,0,3.62
PS,499,Special Topics: Immigration,0,6,3,1,10,0,0,1,0,0,0,0,0,0,3.35
PS,525,Formal Theory I: Game Theory,14,40,6,6,0,0,0,0,1,0,0,0,0,0,3.88
PSM,501,PSM Industry Seminar I,57,13,5,2,0,0,2,0,1,0,0,0,0,0,3.89
PSM,502,PSM Industry Seminar II,33,20,3,1,10,2,0,2,1,0,0,0,0,0,3.71
PSM,503,PSM Industry Seminar III,16,2,2,1,0,1,0,1,0,0,0,0,1,0,3.64
PSYC,100,Intro Psych,848,3339,1705,2636,4410,1713,1253,2449,545,384,446,156,558,95,2.89
PSYC,103,Intro Experimental Psych,7,92,20,14,117,20,26,71,16,1,7,0,14,1,2.85
PSYC,105,Psych Introduction,1,60,14,13,10,3,4,5,1,2,1,0,0,0,3.52
PSYC,199,Undergraduate Open Seminar,12,3,0,2,2,2,0,1,0,0,0,0,2,0,3.33
PSYC,201,Intro to Social Psych,1686,1451,765,839,853,451,335,306,152,83,90,44,120,21,3.31
PSYC,204,Intro to Brain and Cognition,101,223,79,63,75,57,38,55,22,7,12,9,16,6,3.19
PSYC,210,Behavioral Neuroscience,64,268,155,161,369,135,148,205,79,76,109,24,80,19,2.65
PSYC,210,The Brain and the Mind,31,121,82,82,182,105,89,110,54,32,45,8,34,10,2.66
PSYC,216,Child Psych,15,1554,102,82,1252,37,47,645,21,2,248,0,101,31,3.01
PSYC,220,Images of Mind,7,56,28,25,64,20,15,34,7,4,5,2,9,1,2.92
PSYC,224,Cognitive Psych,82,692,152,137,651,99,87,408,43,26,152,9,87,22,2.88
PSYC,230,Perception & Sensory Processes,83,1170,25,8,626,21,3,300,6,2,101,3,85,10,3.19
PSYC,235,Intro to Statistics,104,150,106,98,80,36,44,39,16,10,16,10,43,7,3.04
PSYC,238,Abnormal Psych,152,1252,1030,881,922,510,319,195,80,42,46,24,71,10,3.22
PSYC,238,Psychopathol & Probs in Living,29,111,71,64,27,14,14,8,0,0,0,1,3,1,3.5
PSYC,239,Community Psych,230,264,196,110,115,82,37,22,27,4,10,5,17,3,3.4
PSYC,245,Industrial Org Psych,243,627,168,199,284,120,100,104,51,35,23,17,65,17,3.18
PSYC,248,Learning and Memory,8,909,48,33,938,28,29,491,5,4,87,5,24,12,3.05
PSYC,250,Psych of Personality,284,381,319,274,433,195,165,168,75,43,34,12,40,12,3.08
PSYC,265,"Power, Status, and Influence",0,3,3,6,16,8,6,1,1,0,5,0,2,0,2.65
PSYC,312,Psychology of Race & Ethnicity,8,83,128,204,230,104,67,33,16,8,6,1,11,4,3.04
PSYC,318,Psych of the Infant,20,163,63,71,138,36,38,56,10,4,9,2,12,3,3.11
PSYC,320,The Teenage Years,1,33,60,60,33,29,29,9,14,2,4,0,5,0,3.04
PSYC,321,Human Memory,4,21,6,17,18,8,7,8,2,1,1,0,3,3,2.95
PSYC,324,Developmental Psychopathology,23,154,78,59,218,65,56,102,25,20,34,9,6,3,2.89
PSYC,326,Development and Relationships,0,84,65,74,119,66,39,57,24,16,13,0,5,2,2.9
PSYC,328,Psychology of Gender,2,29,16,7,37,6,4,7,0,0,0,0,1,1,3.24
PSYC,331,Cognitive Psych Lab,16,51,38,26,43,20,12,19,3,2,3,3,7,4,3.06
PSYC,332,Lab Meth in Soc Psych,15,161,104,67,151,76,40,68,14,8,14,4,4,1,3.09
PSYC,332,Social Psych Methods Lab,59,86,56,27,60,21,6,24,11,1,3,1,2,1,3.34
PSYC,333,Soc Psych in Nat Settings,0,101,33,35,31,18,10,3,4,0,1,0,2,1,3.43
PSYC,333,Social Psych in Society Lab,0,66,76,48,55,36,19,27,5,0,2,1,7,0,3.14
PSYC,334,Vision and Space Lab,0,8,6,3,1,2,2,0,0,0,0,1,3,0,2.99
PSYC,336,Alcohol and Alcoholism,6,38,25,24,13,4,5,3,1,1,0,1,2,1,3.38
PSYC,336,Depression and Mood Disorders,1,19,5,2,5,2,1,0,0,0,1,0,1,0,3.48
PSYC,336,Self In Virtual Communities,25,38,42,30,7,5,3,1,0,0,0,0,2,0,3.59
PSYC,336,Stress and Health,0,23,0,0,8,0,0,3,0,0,1,0,0,0,3.51
PSYC,336,Stress&Resilency in Childhood,0,21,13,10,9,5,5,2,1,0,0,0,0,0,3.37
PSYC,336,Topics in Clin/Comm Psych,23,44,38,22,15,2,3,2,2,2,0,0,1,0,3.56
PSYC,340,CounselCenterParaProfessional,0,15,5,1,1,0,0,0,0,0,0,0,0,0,3.85
PSYC,350,Personality Lab,0,383,4,5,105,1,2,23,1,1,7,0,12,2,3.56
PSYC,351,Thinking and Reasoning,4,21,15,8,13,5,2,6,3,1,1,1,5,0,3.04
PSYC,352,Attitude Theory and Change,16,5,0,0,2,0,0,1,0,0,1,0,2,0,3.44
PSYC,353,Social Cognition,0,754,0,0,490,0,0,322,0,0,35,0,29,6,3.16
PSYC,356,Evolution of Mind,14,57,44,35,69,43,28,17,17,4,11,0,6,2,2.96
PSYC,357,Intro Cognitive Science,12,22,8,17,41,9,11,21,3,0,11,0,14,4,2.62
PSYC,358,Human Factors,68,170,66,79,92,51,12,33,17,0,14,0,13,3,3.25
PSYC,361,The Psychology of Aging,205,159,92,90,146,87,63,68,45,21,22,13,19,10,3.06
PSYC,363,Dev Psych Lab,1,27,6,8,4,3,0,6,0,1,0,0,3,0,3.29
PSYC,363,Developmental Child Psych Lab,25,174,48,32,20,7,7,6,0,2,2,1,4,1,3.62
PSYC,363,Developmental Psych Lab,50,149,50,22,55,10,6,14,0,0,0,0,8,0,3.53
PSYC,365,"Stress, Trauma and Resilience",21,23,18,7,9,1,0,0,0,0,0,0,0,1,3.69
PSYC,370,Understanding Suicide,17,56,48,15,32,2,0,0,0,0,0,0,0,0,3.64
PSYC,373,Culture & Psychology,4,19,25,50,14,8,11,3,4,0,1,0,2,2,3.17
PSYC,379,Clinical Psychology Lab,0,62,10,13,12,13,4,5,1,0,1,0,0,3,3.39
PSYC,379,Clinical/Abnormal Psych Lab,0,39,12,16,13,17,11,8,9,5,0,0,5,0,2.97
PSYC,396,"Emotion, Cognition & The Brain",15,16,7,4,2,1,1,0,0,1,0,0,1,0,3.65
PSYC,396,"Emotion, Cognition & the Brain",20,20,10,6,2,2,0,0,0,0,0,0,0,0,3.8
PSYC,396,False Memory,22,45,27,13,17,2,5,4,3,0,0,0,0,1,3.53
PSYC,396,Human Emotion,12,22,15,6,2,2,0,0,0,0,0,0,0,1,3.71
PSYC,396,Intermed Curr Topics in Psyc,18,10,6,4,8,1,3,3,2,1,0,0,0,0,3.42
PSYC,396,"Power, Status and Influence",5,31,11,19,19,14,9,3,4,0,0,0,1,0,3.24
PSYC,396,"Power, Status, and Influence",3,10,8,8,2,5,3,2,0,0,0,1,2,0,3.16
PSYC,396,Prejudice and Discrimination,3,8,7,5,1,1,0,0,0,0,0,0,0,0,3.68
PSYC,396,Psy of Religion & Spirituality,0,58,21,12,15,9,7,4,0,2,0,0,0,0,3.48
PSYC,396,Psychology of Gender,7,29,14,9,25,4,4,7,0,0,1,0,1,0,3.32
PSYC,396,Psychology of Morality,0,18,4,8,19,4,6,1,0,0,0,0,1,1,3.18
PSYC,396,"Stress, trauma and resilience",1,2,6,7,6,5,3,0,0,0,0,0,0,1,3.09
PSYC,396,The Psychology of Politics,9,6,4,6,1,1,1,0,0,0,0,0,0,0,3.67
PSYC,402,Intro Clin Neuropsych,5,7,4,2,6,0,0,0,0,0,0,0,0,0,3.64
PSYC,403,Memory and Amnesia,0,1120,0,0,456,0,0,147,0,0,30,0,9,7,3.49
PSYC,404,Cognitive Neuroscience,15,21,5,7,7,3,2,4,0,0,1,0,2,0,3.41
PSYC,406,Statistical Methods I,3,257,14,6,42,2,0,8,0,0,1,0,0,1,3.77
PSYC,407,Statistical Methods II,14,143,28,12,14,7,0,3,0,0,0,0,1,0,3.77
PSYC,410,Hate Crimes,2,13,0,2,3,1,0,0,0,0,0,2,2,0,3.19
PSYC,413,Psychopharmacology,18,160,93,76,114,54,54,48,26,22,38,5,27,11,2.85
PSYC,414,"Brain, Learning, and Memory",54,314,14,95,198,14,34,95,4,10,27,0,27,8,3.12
PSYC,417,Neurosci of Eating & Drinking,32,25,20,6,7,3,4,3,1,1,1,0,1,0,3.55
PSYC,421,Principles of Psychophysiology,57,33,20,17,11,6,5,1,0,1,1,1,2,1,3.56
PSYC,423,Language Acquisition,2,2,3,1,1,2,1,3,2,2,2,0,0,0,2.62
PSYC,425,Psych of Language,0,70,2,0,65,0,0,36,0,0,2,0,3,1,3.11
PSYC,427,Language and the Brain,0,1,6,0,6,7,3,2,6,0,3,3,3,0,2.22
PSYC,429,Hum Comp Interaction Lab,0,4,6,2,3,4,0,2,0,0,0,0,0,2,2.97
PSYC,429,Human-Computer Interaction Lab,1,5,2,3,4,7,3,4,0,0,0,0,1,0,2.9
PSYC,433,Evolutionary Neuroscience,34,90,45,26,61,21,14,29,10,4,10,3,13,0,3.09
PSYC,437,Advanced Psychology Lab,0,47,0,0,4,0,0,0,0,0,0,0,0,0,3.92
PSYC,437,Psychology of Personality Lab,0,106,0,0,34,0,0,4,0,0,2,0,2,2,3.57
PSYC,450,Cognitive Psychophysiology,35,85,0,0,22,0,0,7,0,0,6,0,4,0,3.56
PSYC,451,Neurobio of Aging,0,26,8,6,9,4,1,1,2,0,1,0,0,0,3.44
PSYC,453,Cog Neuroscience of Vision,1,7,3,3,8,0,0,1,0,0,0,0,0,0,3.43
PSYC,455,Organizational Psych,67,135,118,110,152,89,57,55,23,15,2,5,15,3,3.08
PSYC,456,Hum Perf and Eng Psych,6,38,0,0,15,0,0,5,0,0,1,0,2,0,3.46
PSYC,456,Human Perform & Engrg Psych,7,172,15,4,99,6,5,34,6,0,22,1,4,3,3.2
PSYC,462,How Children Think,3,75,5,1,57,0,1,29,1,2,9,0,4,4,3.03
PSYC,465,Personality and Soc Dev,135,232,111,152,178,95,72,66,27,16,19,5,2,3,3.2
PSYC,468,Psych and Law,6,52,28,24,27,15,14,10,11,0,5,0,1,0,3.17
PSYC,475,Personnel Psych,54,119,39,46,90,11,10,24,7,8,2,0,1,0,3.37
PSYC,484,Ethical Practice of Statistics,9,7,7,2,1,2,0,0,0,0,0,0,0,0,3.74
PSYC,490,Measurement & Test Develop Lab,25,12,1,4,0,0,0,0,0,0,0,0,0,0,3.93
PSYC,496,Adolescent Development,1,30,4,8,5,2,4,1,2,0,2,1,0,0,3.38
PSYC,496,Adv Current Topics in Psych,6,32,10,4,10,2,4,1,0,0,0,2,1,0,3.47
PSYC,496,Behavior Genetics,6,17,0,0,0,0,0,1,0,0,0,0,0,1,3.76
PSYC,496,Cog Neuroscience of Emotion,4,12,2,3,1,2,0,0,0,0,0,0,0,0,3.74
PSYC,496,"Emotion, Cognition & The Brain",6,9,4,2,0,3,0,2,0,0,0,0,0,0,3.59
PSYC,496,IntroCounselingParaprofessProg,0,18,3,1,0,0,0,0,0,0,0,0,0,0,3.92
PSYC,496,IntroFaciltatngIntrGrpDialogue,61,52,21,3,3,0,1,1,0,0,0,0,0,0,3.89
PSYC,506,Statistical Methods I,0,29,2,0,5,1,0,1,0,0,0,0,0,0,3.76
PSYC,514,Seminar in Cognitive Science,13,26,16,10,6,2,0,1,0,0,0,0,2,1,3.55
PSYC,525,Psycholinguistics,0,16,5,0,1,0,0,0,0,0,0,0,0,0,3.88
PSYC,530,Found of Ind Org Psych,3,59,8,2,4,0,1,0,0,0,0,0,0,0,3.87
PSYC,588,Covar Struct and Factor Models,11,17,4,1,0,0,0,1,0,0,0,0,0,0,3.88
PSYC,594,Multivar Anlys in Psych and Ed,7,89,46,14,30,7,0,2,0,0,0,0,0,0,3.65
REES,201,Introduction to Eastern Europe,23,22,4,2,3,1,0,0,0,0,1,0,0,0,3.82
REHB,330,Disability in American Society,140,624,302,231,137,47,21,11,7,4,6,3,13,3,3.59
REHB,402,Medical Aspects of Disability,0,179,26,17,98,10,2,25,1,0,3,1,3,2,3.4
REHB,435,Job Placement Techniques,0,108,2,0,25,0,0,13,0,0,1,1,0,0,3.61
REHB,435,Work and Disability,36,103,10,6,8,1,2,3,0,0,5,0,0,0,3.76
REL,101,Bible as Literature,0,12,2,3,6,0,2,1,0,0,1,0,0,0,3.37
REL,108,Religion & Society in West I,51,25,4,2,1,1,1,1,0,0,0,0,1,0,3.85
REL,110,World Religions,79,110,66,33,46,23,7,6,2,3,2,4,7,1,3.46
REL,214,Introduction to Islam,1,9,7,0,6,4,0,3,2,2,3,0,2,1,2.73
RHET,105,Principles of Composition,302,2524,1697,1040,787,274,129,92,76,24,29,11,147,20,3.46
RHET,233,Adv Rhetoric & Composition,24,119,95,66,38,25,6,2,3,1,2,2,9,1,3.43
RHET,233,Principles of Composition,29,251,150,76,65,31,9,6,3,1,3,3,21,4,3.44
